date,value,acc_value,up&down,10,20,30,60,operate
2010-04-26,2.169,2.711,-0.69,2.8219000000000003,2.8772499999999996,2.868666666666667,2.850283333333333,
2010-04-27,2.13,2.665,-1.8,2.7941,2.8633999999999995,2.8643,2.8458666666666668,
2010-04-28,2.124,2.658,-0.28,2.7654,2.8488999999999995,2.8588666666666667,2.8421499999999997,
2010-04-29,2.123,2.657,-0.05,2.7367,2.8355,2.8515666666666664,2.8393500000000005,
2010-04-30,2.148,2.686,1.18,2.7153,2.822,2.8457333333333334,2.837283333333333,
2010-05-04,2.112,2.644,-1.68,2.7037,2.8063,2.8378666666666663,2.834683333333333,
2010-05-05,2.115,2.647,0.14,2.6932,2.7908,2.8298666666666668,2.8327666666666667,
2010-05-06,2.015,2.529,-4.73,2.6668,2.77035,2.8188999999999997,2.8287833333333334,
2010-05-07,1.988,2.497,-1.34,2.6422999999999996,2.7504,2.806866666666666,2.8230333333333335,
2010-05-10,2.015,2.529,1.36,2.6223,2.7308999999999997,2.7972000000000006,2.8181333333333334,
2010-05-11,1.976,2.483,-1.94,2.5995,2.7107,2.7846666666666664,2.813283333333333,
2010-05-12,2.009,2.522,1.67,2.5851999999999995,2.68965,2.7706666666666666,2.8092666666666664,
2010-05-13,2.05,2.57,2.04,2.5764,2.6709,2.7580666666666662,2.8057000000000003,
2010-05-14,2.028,2.544,-1.07,2.5651,2.6509,2.745366666666667,2.801083333333333,
2010-05-17,1.937,2.436,-4.49,2.5401,2.6277,2.7280333333333333,2.79455,
2010-05-18,1.979,2.486,2.17,2.5242999999999998,2.614,2.7123,2.7884666666666664,
2010-05-19,1.967,2.472,-0.61,2.5068,2.6,2.6961333333333335,2.7824666666666666,
2010-05-20,1.935,2.434,-1.63,2.4973,2.5820499999999997,2.679333333333333,2.7766499999999996,
2010-05-21,1.953,2.455,0.93,2.4931,2.5677,2.664633333333333,2.7707,
2010-05-24,2.017,2.531,3.28,2.4933,2.5578,2.6517,2.765416666666667,
2010-05-25,1.968,2.473,-2.43,2.4923,2.5459,2.6379,2.7593166666666664,
2010-05-26,1.967,2.472,-0.05,2.4873000000000003,2.53625,2.6222000000000003,2.7525,
2010-05-27,1.994,2.504,1.37,2.4807,2.52855,2.6075,2.746383333333333,
2010-05-28,1.985,2.493,-0.45,2.4756,2.5203499999999996,2.5924666666666667,2.7398833333333332,
2010-05-31,1.939,2.439,-2.32,2.4759,2.508,2.5771,2.73345,
2010-06-01,1.924,2.421,-0.77,2.4694,2.49685,2.5658000000000003,2.7266,
2010-06-02,1.922,2.419,-0.1,2.4640999999999997,2.48545,2.5547,2.7194,
2010-06-03,1.91,2.404,-0.62,2.4611,2.4791999999999996,2.541733333333333,2.7116,
2010-06-04,1.91,2.404,0.0,2.456,2.47455,2.530466666666667,2.704,
2010-06-07,1.869,2.356,-2.15,2.4385000000000003,2.4659,2.5180333333333333,2.695466666666667,
2010-06-08,1.861,2.346,-0.43,2.4257999999999997,2.45905,2.5058666666666665,2.687266666666667,
2010-06-09,1.923,2.42,3.33,2.4206,2.45395,2.4977,2.6809999999999996,
2010-06-10,1.89,2.381,-1.72,2.4082999999999997,2.4445,2.4884666666666666,2.6736666666666666,
2010-06-11,1.899,2.391,0.48,2.3981000000000003,2.43685,2.4796,2.6655833333333327,
2010-06-17,1.897,2.389,-0.11,2.3931,2.4345,2.4697,2.6577166666666665,
2010-06-18,1.887,2.377,-0.53,2.3887,2.4290499999999997,2.4608000000000003,2.6493333333333333,
2010-06-21,1.949,2.451,3.29,2.3919,2.428,2.454266666666667,2.6420666666666666,
2010-06-22,1.946,2.447,-0.15,2.3962,2.42865,2.4515333333333333,2.6352166666666665,
2010-06-23,1.929,2.427,-0.87,2.3985,2.42725,2.4492,2.628033333333333,
2010-06-24,1.931,2.429,0.1,2.4058,2.42215,2.4458666666666664,2.6215333333333333,
2010-06-25,1.934,2.433,0.16,2.4145,2.42015,2.4442000000000004,2.614433333333333,
2010-06-28,1.929,2.427,-0.26,2.4152,2.4179,2.441033333333333,2.6058499999999998,
2010-06-29,1.853,2.337,-3.94,2.4108,2.4095500000000003,2.433266666666667,2.595666666666667,
2010-06-30,1.841,2.323,-0.65,2.404,2.40105,2.4258999999999995,2.5856333333333335,
2010-07-01,1.824,2.303,-0.92,2.3954,2.39425,2.421466666666667,2.5747500000000003,
2010-07-02,1.837,2.318,0.71,2.3895,2.3891,2.4158666666666666,2.5640833333333335,
2010-07-05,1.823,2.301,-0.76,2.3745000000000003,2.3831999999999995,2.410166666666667,2.55315,
2010-07-06,1.852,2.336,1.59,2.3634,2.3798000000000004,2.4069000000000003,2.5431166666666667,
2010-07-07,1.856,2.34,0.22,2.3547000000000002,2.3766,2.403066666666667,2.5338499999999997,
2010-07-08,1.856,2.34,0.0,2.3457999999999997,2.3758000000000004,2.3967,2.5242,
2010-07-09,1.899,2.391,2.32,2.3415999999999997,2.37805,2.3939666666666666,2.5159333333333334,
2010-07-12,1.915,2.41,0.84,2.3399,2.37755,2.3918999999999997,2.50705,
2010-07-13,1.887,2.377,-1.46,2.3439,2.37735,2.3876666666666666,2.497583333333333,
2010-07-14,1.902,2.395,0.79,2.3510999999999997,2.37755,2.3844,2.4884333333333335,
2010-07-15,1.869,2.356,-1.74,2.3564,2.3759,2.3816333333333333,2.4793666666666665,
2010-07-16,1.869,2.356,0.0,2.3602,2.37485,2.379466666666666,2.4726333333333335,
2010-07-19,1.909,2.403,2.14,2.3703999999999996,2.3724499999999997,2.3789333333333333,2.466816666666667,
2010-07-20,1.941,2.441,1.68,2.3808999999999996,2.37215,2.3801666666666668,2.4609499999999995,
2010-07-21,1.945,2.446,0.21,2.3914999999999997,2.3731,2.3815666666666666,2.456016666666667,
2010-07-22,1.965,2.469,1.03,2.4044,2.3751,2.385333333333333,2.4516833333333334,
2010-07-23,1.976,2.483,0.56,2.4135999999999997,2.3776,2.3899,2.447883333333334,
2010-07-26,1.983,2.491,0.35,2.4217,2.3808,2.3922666666666665,2.444983333333333,
2010-07-27,1.967,2.472,-0.81,2.4311999999999996,2.38755,2.3953,2.4418833333333336,
2010-07-28,2.014,2.528,2.39,2.4445,2.3977999999999997,2.3998666666666666,2.4397333333333333,
2010-07-29,2.024,2.539,0.5,2.4628,2.4096,2.4048666666666665,2.4372833333333337,
2010-07-30,2.018,2.532,-0.3,2.4804,2.4203,2.4100333333333332,2.435416666666667,
2010-08-02,2.047,2.567,1.44,2.4968,2.4336,2.4139,2.434083333333333,
2010-08-03,2.01,2.523,-1.81,2.5050000000000003,2.4429499999999997,2.416433333333333,2.433983333333333,
2010-08-04,2.013,2.526,0.15,2.5130000000000003,2.4522500000000003,2.4197333333333333,2.434466666666667,
2010-08-05,1.985,2.493,-1.39,2.5154,2.4598999999999998,2.421866666666667,2.433866666666667,
2010-08-06,2.011,2.524,1.31,2.5195,2.46655,2.4249,2.43455,
2010-08-09,2.02,2.535,0.45,2.5239000000000003,2.4728000000000003,2.4285,2.434766666666667,
2010-08-10,1.967,2.472,-2.62,2.5239000000000003,2.47755,2.433,2.433133333333333,
2010-08-11,1.972,2.478,0.25,2.5189,2.4817,2.438166666666667,2.4320333333333335,
2010-08-12,1.947,2.448,-1.27,2.5098000000000003,2.4863,2.4429999999999996,2.4322333333333335,
2010-08-13,1.963,2.467,0.82,2.5033000000000003,2.4918500000000003,2.4479666666666664,2.431916666666667,
2010-08-16,2.004,2.516,2.09,2.4982,2.4975,2.4551333333333334,2.43265,
2010-08-17,2.014,2.528,0.5,2.4987000000000004,2.50185,2.4615333333333336,2.4342166666666665,
2010-08-18,2.008,2.52,-0.3,2.4981,2.5055500000000004,2.4675333333333334,2.4353,
2010-08-19,2.028,2.544,1.0,2.5032,2.5093,2.4743333333333335,2.435516666666666,
2010-08-20,2.001,2.512,-1.33,2.502,2.5107500000000003,2.4783666666666666,2.4361666666666664,
2010-08-23,1.997,2.507,-0.2,2.4991999999999996,2.51155,2.4816000000000003,2.4367499999999995,
2010-08-24,1.994,2.504,-0.15,2.5024,2.5131500000000004,2.4858333333333333,2.4367500000000004,
2010-08-25,1.949,2.451,-2.26,2.4997,2.5093000000000005,2.4877,2.4360500000000003,
2010-08-26,1.948,2.449,-0.05,2.4997999999999996,2.5048000000000004,2.4908,2.4362166666666663,
2010-08-27,1.952,2.454,0.21,2.4985,2.5009,2.494066666666667,2.4367666666666663,
2010-08-30,1.977,2.484,1.28,2.4953,2.4967499999999996,2.496766666666667,2.43785,
2010-08-31,1.958,2.461,-0.96,2.4886,2.49365,2.4974333333333334,2.4387999999999996,
2010-09-01,1.952,2.454,-0.31,2.482,2.49005,2.4977,2.439633333333333,
2010-09-02,1.969,2.474,0.87,2.475,2.4891,2.497866666666667,2.4416,
2010-09-03,1.962,2.466,-0.36,2.4704,2.4862,2.4973,2.4435999999999996,
2010-09-06,2.008,2.52,2.34,2.4717000000000002,2.48545,2.498266666666667,2.445266666666667,
2010-09-07,2.005,2.517,-0.15,2.473,2.4877,2.4997666666666665,2.4475333333333333,
2010-09-08,1.988,2.497,-0.85,2.4776,2.4886500000000003,2.4987333333333335,2.4493000000000005,
2010-09-09,1.951,2.453,-1.86,2.4779999999999998,2.4889,2.4958666666666667,2.4503666666666666,
2010-09-10,1.948,2.449,-0.15,2.4775,2.488,2.4931,2.4515666666666664,
2010-09-13,1.956,2.459,0.41,2.475,2.48515,2.4895,2.4517,
2010-09-14,1.96,2.464,0.2,2.4753,2.4819500000000003,2.4875333333333334,2.451983333333333,
2010-09-15,1.928,2.426,-1.63,2.4725,2.4772499999999997,2.4842000000000004,2.4519666666666664,
2010-09-16,1.893,2.384,-1.82,2.4635000000000002,2.4692499999999997,2.480566666666667,2.451216666666667,
2010-09-17,1.893,2.384,0.0,2.4553,2.46285,2.4759,2.4504,
2010-09-20,1.896,2.388,0.16,2.4421,2.4569,2.4709999999999996,2.44975,
